53147, 4
68744, 6
56457, 2
77562, 6
74894, 9
50004, 5
92866, 3
87665, 1
78978, 3
95060, 1
97711, 1
95952, 7
67543, 2
75061, 9
58535, 6
54320, 5
61099, 3
67209, 8
94295, 6
68711, 1
54163, 9
98428, 9
51827, 1
57973, 1
58527, 6
78570, 5
90108, 1
65145, 9
78108, 3
73750, 4
71651, 6
50815, 3
88300, 3
97633, 2
67574, 9
89709, 3
91324, 3
79243, 7
78144, 2
71855, 6
79217, 4
80211, 7
61241, 8
53173, 3
84904, 8
82205, 1
56787, 3
77489, 1
63602, 1
52154, 4
81587, 6
75737, 8
64130, 4
68156, 4
69872, 9
83805, 6
99222, 4
74028, 6
66268, 1
90511, 8
76270, 6
59375, 3
65619, 8
75006, 1
56145, 3
76017, 2
99388, 5
63062, 6
81270, 8
84980, 2
63040, 7
95132, 1
56785, 9
89671, 3
75499, 1
70790, 1
89992, 5
83658, 7
82845, 8
85760, 7
79474, 9
93920, 1
85174, 3
77307, 6
88899, 1
94529, 9
63552, 5
68769, 2
51791, 2
73322, 7
70105, 1
67996, 4
54720, 1
99374, 2
93905, 5
73029, 9
63680, 8
83861, 2
57934, 4
72410, 9
77759, 7
50193, 7
74771, 3
99204, 9
63577, 6
75340, 6
57137, 9
95110, 6
66319, 2
63940, 5
70026, 5
90774, 2
60972, 2
91471, 7
62152, 4
92983, 2
87350, 9
97712, 7
77318, 4
77878, 8
84653, 4
69813, 7
68399, 2
89673, 6
62270, 7
51997, 3
57575, 5
86868, 9
89547, 3
78431, 4
71368, 2
92359, 6
97770, 2
54023, 8
59024, 9
54770, 6
62409, 8
92282, 7
65012, 8
56605, 1
62683, 3
57313, 2
72002, 3
74097, 2
87681, 8
98248, 6
61995, 9
88037, 2
73942, 2
54224, 4
63527, 6
74539, 3
80059, 2
66112, 7
85616, 8
74587, 1
57703, 6
58699, 1
82473, 7
72452, 2
82157, 5
51037, 2
81392, 6
99213, 4
72520, 7
59281, 5
82686, 2
87727, 2
69396, 7
72082, 2
84029, 7
53302, 4
77574, 4
67764, 2
59557, 5
56292, 9
81297, 7
61790, 9
75315, 4
56017, 8
73315, 3
55480, 1
59228, 6
51075, 1
66439, 9
80030, 7
83866, 2
53481, 4
62703, 8
50799, 8
84026, 2
68295, 8
83280, 1
53473, 3
75737, 9
78488, 1
64129, 1
77632, 7
78334, 7
50976, 3
72178, 3
69855, 4
77665, 2
74215, 4
75793, 7
62494, 5
59126, 8
73816, 5
50156, 2
61090, 8
55040, 2
95051, 7
52353, 7
59802, 4
92478, 1
98978, 8
70818, 8
58934, 8
65502, 2
73909, 1
50942, 3
78116, 2
67478, 3
99406, 6
71898, 4
59960, 5
83968, 9
55902, 5
57273, 2
92172, 7
74575, 5
74162, 8
85885, 8
65788, 3
67240, 1
85740, 1
97936, 7
58755, 4
81532, 1
50533, 1
63849, 7
65232, 9
96937, 4
70101, 1
82803, 4
52509, 7
72659, 1
86553, 5
78808, 8
56720, 2
74277, 9
68065, 7
74760, 5
60921, 2
92248, 8
53617, 4
84651, 7
56452, 9
69609, 9
74451, 7
59044, 8
73000, 2
82393, 1
87088, 4
87147, 8
52766, 1
98631, 2
57659, 6
59423, 6
72333, 5
68071, 8
59427, 2
67177, 5
51626, 5
75468, 3
91209, 4
96007, 5
88798, 8
61595, 3
87068, 1
98478, 6
86780, 2
50632, 8
52837, 8
94172, 1
51704, 7
57697, 7
97259, 9
90063, 8
90111, 4
85154, 2
96253, 2
97133, 2
52787, 2
96910, 8
69912, 9
85462, 2
92147, 5
57898, 7
99446, 5
66951, 8
69571, 5
50098, 6
83800, 8
80509, 7
60185, 4
67259, 6
90089, 4
79990, 2
59844, 6
55185, 7
78688, 9
92639, 7
61456, 4
59096, 8
61127, 9
79304, 6
51117, 3
78433, 5
86909, 8
82940, 9
64202, 9
65715, 3
77499, 9
66470, 6
69241, 2
62850, 5
77879, 6
83833, 5
81895, 2
57633, 2
72047, 2
56747, 5
99531, 3
53266, 9
75174, 3
91701, 6
97447, 5
56543, 7
71581, 2
70442, 2
69180, 6
76904, 7
54110, 2
69754, 2
61805, 1
56193, 9
76647, 2
80262, 7
54699, 4
77637, 1
87026, 9
69004, 2
94671, 9
71187, 6
54966, 8
74921, 2
61152, 4
57523, 9
56230, 2
92906, 9
74941, 7
57528, 5
70083, 9
79746, 7
52566, 4
83728, 3
75019, 3
62578, 6
96630, 9
54664, 3
70063, 1
92023, 8
70080, 8
86235, 9
66764, 5
60880, 5
79929, 8
76473, 2
58794, 4
79959, 2
79177, 4
58741, 4
60990, 2
97143, 8
66844, 8
94355, 3
95791, 8
56895, 5
88035, 5
91138, 6
95726, 1
85554, 9
58014, 4
51554, 6
87854, 8
91883, 8
84164, 5
89674, 6
53792, 5
58704, 9
77529, 5
77174, 6
58404, 5
92930, 4
99612, 1
50068, 8
60460, 5
77360, 5
77578, 8
72272, 9
83105, 6
96632, 1
60440, 8
92727, 1
85325, 8
80519, 6
52829, 4
85077, 1
81365, 2
98292, 4
61074, 3
83246, 4
93642, 7
92663, 2
75225, 7
92253, 4
92309, 5
50661, 4
93033, 4
88103, 2
98720, 9
74455, 7
88154, 5
64615, 2
74431, 9
89108, 9
99651, 8
94966, 1
67070, 9
50173, 3
77900, 1
80378, 1
62421, 4
56966, 3
80021, 8
80763, 8
68946, 9
54885, 1
95815, 8
90531, 4
51328, 8
82925, 4
54330, 6
63170, 2
85001, 6
55845, 3
64430, 7
50215, 1
78093, 1
69661, 4
97761, 7
75653, 3
57500, 7
95169, 4
64223, 3
76386, 8
59654, 7
51725, 5
79865, 9
63194, 5
99986, 2
65249, 7
77269, 9
96766, 8
98013, 4
63278, 6
88144, 5
96927, 1
62588, 9
60559, 6
91501, 2
96436, 7
73749, 3
91109, 5
61935, 1
85664, 3
96230, 7
56877, 1
95937, 9
80579, 6
97606, 2
81966, 3
74089, 1
53832, 6
99609, 8
67347, 8
71575, 9
77029, 3
75769, 7
86618, 8
51081, 4
81481, 5
57157, 9
54646, 9
81724, 4
55455, 6
56180, 2
97857, 6
76692, 3
71016, 6
52732, 5
91253, 2
84005, 2
91993, 2
52666, 8
83628, 8
64185, 8
69910, 3
77799, 5
90374, 8
87512, 2
94196, 9
65961, 5
55952, 5
54772, 7
69124, 7
56287, 3
72661, 7
55763, 6
63698, 6
94683, 2
80252, 6
56442, 8
71502, 1
94962, 8
95900, 1
88989, 4
68718, 5
67323, 8
82926, 9
72724, 9
83217, 2
83451, 8
77064, 4
90310, 7
77939, 2
58631, 2
78775, 6
52487, 5
73934, 7
89537, 2
61492, 1
79223, 3
98098, 5
52714, 2
88648, 1
54423, 2
69327, 5
68646, 7
93025, 4
52243, 7
79920, 5
60594, 6
84603, 9
86959, 7
80555, 8
52535, 3
73952, 8
70942, 2
57293, 8
67915, 6
72282, 2
75572, 7
79449, 5
58530, 3
98986, 9
79997, 6
68212, 3
61362, 7
50622, 7
70673, 5
62767, 3
78663, 9
79785, 2
68767, 7
52326, 4
62684, 7
65970, 8
88071, 9
51723, 2
86340, 5
56503, 6
72073, 6
60638, 1
52977, 4
82736, 1
67914, 8
84475, 4
52988, 4
71633, 6
64485, 6
79887, 1
52128, 2
99742, 4
57121, 5
57836, 4
54280, 2
98509, 6
72097, 5
76922, 3
67692, 5
54287, 7
61497, 4
97178, 8
50687, 5
80791, 4
53619, 9
64306, 7
93590, 2
68509, 8
52389, 5
50233, 8
59657, 2
98586, 2
66206, 6
74126, 4
90270, 8
50433, 1
88822, 6
84196, 7
73151, 6
67551, 4
88270, 5
79688, 3
94936, 1
88788, 4
64946, 1
86972, 5
55841, 4
65529, 4
75092, 4
68462, 3
63530, 3
57790, 8
64539, 8
91231, 5
95273, 5
55181, 3
88654, 8
85733, 2
94319, 6
87199, 8
84209, 1
69799, 1
86684, 3
89679, 3
92951, 5
74834, 5
80828, 6
58767, 4
79237, 9
86717, 4
98594, 2
90019, 1
82679, 3
69311, 9
52038, 4
67689, 3
68165, 7
67728, 2
91929, 6
70427, 2
90954, 4
51364, 4
68421, 7
78973, 5
54408, 8
75883, 8
59794, 7
93717, 8
85219, 1
76077, 1
63188, 9
93401, 5
71686, 9
94843, 3
74104, 7
90398, 3
75119, 4
87095, 1
68551, 4
77328, 8
81426, 9
97331, 3
80680, 8
82153, 8
91371, 4
65490, 6
96566, 4
59619, 2
58045, 8
92720, 8
85370, 1
94255, 3
50899, 8
95741, 3
57330, 1
99905, 2
77940, 8
62037, 2
99549, 1
71864, 7
84845, 9
91777, 6
96805, 4
60735, 8
83572, 8
93085, 9
71182, 1
88502, 6
50584, 8
52776, 4
62474, 9
66605, 5
69569, 4
93870, 4
79059, 2
87248, 8
81248, 4
71537, 7
66979, 4
73842, 7
50007, 6
57831, 3
65555, 6
68800, 4
73217, 4
69220, 2
91222, 9
81372, 5
57700, 9
84326, 5
52849, 3
93729, 2
56626, 8
69700, 3
85574, 4
70790, 6
62070, 1
78259, 7
75102, 1
57495, 5
84442, 7
98316, 2
56306, 1
70576, 5
86724, 8
59088, 3
73812, 9
69966, 5
55418, 7
77964, 9
50480, 8
81453, 5
98397, 8
56474, 5
84112, 2
66010, 7
57194, 2
88212, 4
92045, 9
90715, 7
84316, 4
94124, 8
84164, 9
74033, 4
59660, 1
51568, 2
90474, 7
77091, 1
94211, 8
72102, 9
65306, 6
82297, 5
63734, 4
81980, 8
66588, 2
67450, 2
90295, 9
69092, 7
53013, 8
53505, 3
53308, 4
77903, 9
88892, 3
63695, 6
65364, 2
84198, 7
61886, 4
79197, 8
87577, 3
79143, 3
73780, 8
57531, 8
69482, 2
80278, 6
93789, 6
89799, 4
54805, 9
68322, 6
70098, 9
52558, 6
74347, 6
61219, 4
74971, 9
76930, 6
89577, 5
77588, 7
64416, 3
99274, 1
72403, 1
56235, 4
98457, 7
99343, 9
90292, 8
94024, 2
78048, 4
74237, 4
75897, 2
86944, 1
74780, 6
64895, 6
60283, 7
71789, 5
70370, 8
71456, 3
65118, 1
99650, 8
71502, 4
55709, 8
73509, 5
55864, 5
59694, 6
82975, 8
94602, 3
81015, 4
75782, 8
67783, 1
96654, 4
56939, 7
99495, 3
83661, 1
96351, 6
95831, 5
51706, 1
94021, 9
73453, 7
95021, 2
95938, 9
64369, 3
95279, 6
68836, 4
89976, 7
96529, 3
59080, 8
68827, 7
98297, 8
71115, 5
70610, 6
52267, 5
93093, 7
80884, 9
92973, 4
67176, 2
57153, 2
88148, 2
89237, 7
92372, 2
73575, 3
82534, 7
52401, 8
89420, 6
71077, 5
58032, 9
99067, 9
62783, 2
82530, 3
97900, 2
72907, 5
58441, 4
53375, 7
57171, 3
79346, 2
64129, 8
95642, 2
67912, 1
56544, 9
63737, 4
88134, 7
83031, 8
69805, 2
65101, 3
85940, 8
89809, 6
92646, 8
51181, 3
91152, 7
91324, 5
58782, 1
75353, 1
77233, 3
73526, 8
93001, 8
82126, 7
64863, 6
73006, 8
99229, 7
57871, 1
85152, 1
62654, 9
79281, 3
71510, 6
93544, 7
55221, 6
67894, 7
54881, 2
55036, 2
54612, 9
59574, 2
62493, 8
78642, 6
75048, 4
89242, 6
62517, 4
55505, 5
67414, 1
97872, 7
88856, 7
64421, 6
58314, 3
50782, 4
78921, 4
53140, 1
94330, 6
66869, 8
82345, 8
54813, 8
86677, 2
94275, 6
61391, 9
52748, 2
91821, 1
86945, 6
56323, 2
81047, 1
85202, 4
89908, 8
51685, 4
74654, 6
57460, 1
57304, 4
80816, 6
67748, 4
73865, 8
88569, 4
65460, 4
61585, 4
58171, 7
90977, 8
51032, 5
88954, 8
63376, 1
64505, 1
85750, 7
60234, 3
75179, 5
61389, 6
85182, 2
95257, 6
67218, 4
73727, 9
93272, 6
62077, 7
97479, 3
82109, 4
71951, 1
60869, 9
85998, 5
66687, 3
57494, 8
54910, 2
84248, 3
66732, 6
67490, 1
78802, 4
93184, 8
65323, 8
61514, 9
60585, 5
99641, 6
91951, 4
96364, 7
52040, 1
67602, 6
77344, 4
74268, 2
88186, 1
96681, 8
98076, 6
95132, 9
94991, 2
72386, 8
96271, 8
75452, 9
55209, 5
93530, 8
63946, 7
66668, 1
54773, 6
72225, 7
74178, 9
66828, 4
56596, 5
58342, 5
59410, 2
62661, 2
60938, 6
90625, 2
58553, 9
92609, 5
97575, 5
91480, 7
57736, 7
68650, 7
79005, 7
66052, 2
58450, 4
87869, 6
65274, 9
66365, 5
74708, 3
80082, 6
77527, 7
89851, 3
68230, 6
55207, 9
71785, 3
93699, 7
54254, 7
57452, 9
86408, 5
61567, 1
85413, 8
83437, 4
51116, 8
82648, 2
92037, 6
71564, 3
65633, 8
86226, 1
69526, 3
80875, 2
76657, 6
90555, 6
85261, 3
86830, 5
65958, 4
61935, 3
96023, 3
67049, 7
82188, 8
96947, 4
61543, 7
84534, 1
59346, 3
98422, 6
88699, 4
50085, 5
63606, 7
90873, 1
58627, 8
66685, 3
55769, 8
71850, 3
54161, 9
95943, 4
96880, 8
62618, 6
82734, 8
54884, 3
97418, 5
96498, 2
59694, 2
56906, 2
94771, 5
78067, 8
64788, 4
94617, 8
78168, 8
54530, 7
80499, 5
71350, 4
80733, 1
58861, 1
93947, 5
72596, 2
79409, 9
74947, 4
80571, 2
85936, 9
89423, 8
66303, 6
78532, 7
64026, 3
72993, 6
87835, 4
63161, 8
84723, 2
71417, 9
78277, 9
68701, 3
84999, 5
97805, 6
67389, 6
94790, 6
62473, 1
74635, 3
93753, 7
87872, 5
61256, 1
71586, 6
58234, 3
72020, 7
65737, 6
75931, 4
66009, 5
82599, 3
84529, 4
92966, 7
94269, 2
59465, 9
69706, 7
93470, 1
93913, 2
68014, 6
59934, 7
63673, 1
96043, 8
99324, 6
59949, 9
74148, 7
52415, 3
68492, 5
78855, 2
51585, 3
87952, 2
55351, 1
52743, 6
89119, 7
79673, 9
92336, 5
83604, 6
76097, 7
52678, 5
98013, 2
60885, 4
74948, 9
72775, 1
99263, 4
59535, 2
63185, 5
59060, 9
69841, 7
98118, 5
54077, 8
61848, 3
68976, 3
72658, 4
87485, 4
97745, 8
96183, 3
65857, 8
82676, 9
95519, 3
64433, 4
88609, 3
97560, 5
84876, 9
64354, 6
85241, 7
84505, 3
52103, 3
88917, 5
82254, 8
53764, 5
90296, 5
82004, 5
92132, 1
50576, 2
97105, 4
62936, 4
82149, 5
63421, 3
99189, 4
62900, 6
62189, 7
80389, 1
72959, 3
57980, 3
96487, 6
95802, 7
60681, 7
93111, 4
91156, 9
87584, 1
80094, 5
66314, 7
96602, 2
54815, 3
89278, 9
63964, 3
91612, 7
63764, 7
78471, 8
59953, 3
79562, 6
50647, 5
67996, 5
86631, 7
88339, 2
53700, 9
85849, 6
69222, 6
97351, 2
57629, 3
85816, 6
80879, 5
64118, 2
52959, 7
62301, 4
83022, 3
71723, 2
51367, 1
55335, 1
73423, 5
77509, 5
57901, 1
78113, 9
72444, 1
90758, 9
92470, 1
51902, 5
74393, 3
76654, 6
90014, 6
73321, 2
85923, 4
72592, 3
93613, 7
62833, 4
83552, 8
66794, 6
79657, 8
90594, 7
66429, 5
83328, 5
69952, 9
89444, 4
99977, 5
63910, 7
62627, 8
91887, 1
69753, 6
88489, 9
81076, 6
91580, 8
89027, 9
76539, 5
84907, 9
77785, 9
96230, 5
72815, 4
96182, 8
93159, 8
74230, 1
52904, 3
68278, 8
91713, 7
56412, 5
62828, 2
59898, 3
78419, 4
71053, 6
97712, 3
80632, 7
63724, 4
73884, 1
86203, 1
84727, 9
85126, 9
95912, 7
77406, 6
52735, 8
51740, 4
91715, 8
54935, 6
95454, 6
97589, 4
56386, 9
80977, 3
84803, 4
84537, 8
91898, 1
84018, 8
83166, 4
72917, 2
52277, 4
52166, 3
80792, 2
76516, 8
58171, 6
87767, 4
94805, 4
88114, 5
61680, 4
65533, 7
90433, 9
78041, 3
80070, 7
99616, 4
92667, 2
93636, 7
94691, 9
90396, 1
97398, 7
76191, 2
62367, 8
97950, 5
78161, 5
83944, 5
70718, 8
54231, 3
57250, 9
88962, 6
57552, 3
87785, 2
90632, 1
90814, 2
77030, 1
98000, 5
56988, 5
87106, 5
51885, 5
72271, 8
67008, 9
96808, 8
57089, 3
86238, 5
68857, 9
80340, 5
95792, 1
59024, 8
56162, 6
61873, 5
87093, 5
68369, 7
99819, 1
85572, 7
61869, 7
54508, 8
95855, 3
96705, 1
77321, 7
55681, 5
72086, 2
92078, 1
98376, 1
73215, 6
73555, 9
84454, 7
55164, 3
62768, 5
73906, 4
56556, 7
61452, 2
72351, 6
52347, 1
73934, 2
57290, 1
74394, 3
55380, 3
60927, 5
79213, 4
63661, 1
52041, 8
66609, 2
97635, 8
86346, 3
88588, 1
84970, 3
59284, 2
92070, 3
69636, 5
98507, 4
82461, 4
61933, 8
78216, 5
60209, 9
75246, 9
80608, 9
72256, 4
60985, 9
52590, 4
96319, 4
85902, 5
84178, 2
52895, 5
61892, 9
89224, 4
86873, 2
75659, 1
70342, 2
64151, 1
76156, 2
76966, 9
71936, 9
82850, 2
53830, 7
99090, 9
92407, 1
84447, 5
82945, 9
95960, 3
94400, 9
95277, 3
64348, 5
63920, 8
91039, 6
80736, 6
96606, 5
87370, 9
63324, 7
95796, 4
81262, 4
63127, 6
58167, 3
87750, 5
53335, 1
95213, 6
81215, 6
59383, 6
62114, 5
71306, 3
87192, 1
68959, 2
77433, 3
52489, 5
77097, 8
79351, 7
88497, 3
82311, 4
59730, 3
99359, 4
64919, 9
83266, 8
70373, 1
68535, 2
77015, 3
51062, 3
65185, 2
70632, 1
58547, 6
94722, 1
86954, 3
96680, 5
66666, 1
96876, 1
63983, 9
50878, 5
50462, 2
61613, 9
79936, 6
66362, 6
53078, 6
70720, 3
78643, 6
55323, 9
82511, 4
61230, 9
94988, 1
92906, 3
81049, 5
76031, 9
96506, 8
75382, 7
72140, 3
85935, 6
65062, 4
80524, 4
81545, 5
50920, 1
88559, 1
80717, 2
89556, 5
56093, 8
75098, 2
54206, 2
71244, 5
97898, 5
51799, 2
79192, 2
79204, 4
62401, 4
97846, 2
89017, 9
72697, 7
86350, 6
61553, 9
55873, 5
83054, 5
58650, 3
92514, 6
50704, 9
99329, 5
87921, 6
87014, 6
71609, 6
81377, 9
63473, 7
70641, 9
95963, 1
75906, 2
97177, 2
87100, 9
77507, 1
79088, 1
59106, 2
72938, 7
99846, 3
82466, 1
98291, 1
55174, 9
68231, 2
71875, 7
87175, 7
55911, 9
93977, 9
66929, 9
57010, 2
91252, 8
53033, 7
98444, 4
50579, 8
61558, 5
88623, 8
56683, 1
62895, 1
85641, 5
59797, 4
93657, 4
56993, 8
50805, 5
99716, 2
52564, 4
56986, 2
81054, 7
95792, 4
62218, 3
91353, 9
69253, 8
52129, 8
97546, 7
76427, 2
87670, 1
71598, 4
97727, 2
82949, 8
57412, 6
63367, 1
85029, 7
94701, 1
64355, 6
96599, 5
55851, 8
50949, 1
90109, 8
81881, 8
79065, 5
80118, 9
50720, 1
88679, 5
55770, 6
88082, 9
89500, 5
61415, 6
69657, 1
76211, 9
75007, 5
51435, 5
95401, 9
59193, 3
71785, 6
70643, 8
98385, 7
86588, 2
60694, 9
72362, 7
73041, 2
58449, 2
69450, 5
52006, 9
54427, 6
81132, 3
70666, 9
55619, 8
96580, 4
71918, 9
60865, 6
65419, 6
60537, 1
56981, 7
55998, 3
95913, 5
55402, 5
90356, 6
92084, 9
70282, 4
97976, 9
93631, 9
51892, 4
57460, 2
77187, 3
79555, 8
65970, 7
51116, 4
89816, 9
80603, 1
55656, 8
62441, 7
66092, 1
55401, 7
88860, 4
78869, 1
85211, 5
72533, 2
66808, 2
87354, 8
79192, 4
89526, 1
89604, 7
60066, 1
67037, 5
54974, 5
57206, 9
86656, 4
61511, 7
87607, 5
88719, 7
95623, 2
83173, 7
56601, 5
54672, 1
97304, 3
90797, 2
69479, 2
73875, 5
90960, 9
52116, 7
61259, 4
90657, 4
69891, 1
69695, 3
95269, 2
52899, 3
80714, 1
93349, 6
98952, 7
54147, 9
64107, 5
68356, 4
75089, 6
80906, 7
56372, 8
89796, 1
77098, 3
68157, 9
95897, 3
85775, 1
57907, 8
69444, 4
94610, 7
68099, 3
71131, 7
73732, 5
65743, 2
75435, 1
51868, 7
89368, 2
63359, 5
71098, 6
58903, 8
63221, 4
66794, 7
77785, 1
90464, 6
85442, 6
57504, 9
98372, 6
64446, 9
71690, 7
99144, 5
57822, 4
90716, 6
98662, 4
64062, 3
74833, 4
75197, 9
96047, 8
56393, 8
79118, 3
89425, 7
85708, 7
83203, 3
88574, 6
85546, 4
89849, 9
87335, 3
92603, 7
96403, 5
56357, 1
88832, 3
73757, 1
58635, 1
84847, 6
76093, 8
91029, 2
74520, 9
91853, 2
64043, 3
67157, 7
85134, 1
59667, 6
63035, 1
67029, 3
57979, 4
84098, 2
94106, 2
92102, 3
73434, 9
71478, 1
70733, 9
81046, 1
77089, 7
50174, 1
92340, 2
73247, 7
57389, 6
61567, 6
98740, 7
77240, 7
57610, 4
81689, 6
93631, 9
99004, 1
63448, 3
66900, 4
91889, 3
61440, 4
57100, 4
88490, 2
82094, 2
86820, 3
68555, 1
53670, 7
69758, 1
56700, 1
52314, 3
97570, 5
52025, 6
79463, 3
83971, 6
79538, 5
98875, 7
65971, 9
59590, 3
65145, 3
63599, 3
59997, 2
75541, 8
63672, 9
55336, 6
56931, 8
73742, 8
52611, 2
67052, 1
70102, 5
88360, 9
80727, 4
54767, 9
67251, 6
65407, 8
65822, 4
63307, 1
53610, 8
86995, 6
91621, 5
53077, 9
71703, 5
60994, 1
93709, 3
85046, 6
71777, 9
82865, 8
90193, 3
85588, 9
96484, 9
61960, 3
86310, 2
71301, 9
61373, 4
97176, 4
89941, 1
60074, 8
90324, 2
57536, 3
93049, 2
90918, 1
63838, 3
65782, 5
78715, 7
87429, 1
61737, 9
74844, 4
63025, 5
55229, 2
68861, 7
84363, 1
54008, 1
93389, 3
65275, 2
92143, 6
77189, 6
95774, 9
93416, 8
78163, 1
68736, 3
78831, 8
64788, 9
56900, 7
92199, 1
81171, 2
88302, 2
98717, 7
95150, 3
69335, 8
86884, 2
55936, 3
51780, 7
61454, 6
68764, 3
93270, 2
61535, 2
56980, 3
66063, 9
54759, 6
78567, 8
90112, 3
82355, 9
57400, 4
83688, 5
58171, 5
92696, 2
68744, 3
98995, 1
86340, 4
57771, 3
85305, 6
75137, 8
52818, 2
95775, 2
52385, 9
86874, 3
64266, 7
57755, 7
95775, 6
73059, 1
65013, 7
54270, 4
97650, 4
51726, 2
52803, 8
62494, 2
77921, 1
65571, 2
57286, 7
75715, 1
70414, 9
74441, 4
96915, 8
55613, 7
82856, 2
87620, 5
93716, 7
62806, 2
74355, 9
84148, 5
92272, 2
69870, 5
69026, 7
95527, 3
65175, 7
94460, 9
67589, 1
56443, 4
76516, 6
94755, 8
56310, 7
80046, 4
70749, 7
84278, 1
68794, 8
90600, 6
51157, 8
83029, 3
78731, 1
61191, 7
57586, 4
69673, 4
54129, 8
93320, 3
57172, 1
57167, 5
90867, 8
52467, 7
63392, 9
89037, 3
65924, 9
50458, 4
78305, 9
91110, 9
84422, 8
92621, 8
76768, 6
82032, 1
58370, 3
99871, 3
63771, 1
65301, 7
53800, 1
70551, 2
70451, 1
57363, 5
55443, 9
57278, 8
59215, 5
98277, 7
86038, 8
96064, 7
79646, 1
